Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
192,Silverwood Lake,San Bernardino,2008-07-12,194,0.17,R,0, ,499, ,14.1, ,76.4,R,53.4, ,65.1, ,93, ,49, ,67, ,53.8, ,3.9, ,94.8, ,64.4, 
192,Silverwood Lake,San Bernardino,2008-07-13,195,0.17,R,0, ,492, ,13.7, ,74.6,R,52.6, ,64.4, ,91, ,47, ,67, ,53, ,4, ,96.3, ,64.6, 
192,Silverwood Lake,San Bernardino,2008-07-14,196,0.2,R,0, ,551, ,12.5, ,,S,52.1, ,63.8, ,92, ,42, ,62, ,50.5, ,4.9, ,118.6, ,64.4, 
192,Silverwood Lake,San Bernardino,2008-07-15,197,0.22,R,0, ,614, ,13.5, ,78.5,Y,51.8, ,65.9, ,93, ,40, ,62, ,52.5, ,4, ,95.7, ,64.3, 
192,Silverwood Lake,San Bernardino,2008-07-16,198,0.22, ,0, ,611, ,14, ,78.9,Y,53.4, ,66.1, ,89, ,45, ,64, ,53.5, ,3.6, ,85.6, ,64.7, 
192,Silverwood Lake,San Bernardino,2008-07-17,199,0.22, ,0, ,622, ,13.7, ,82.2,Y,53.1, ,67.4, ,89, ,33, ,60, ,53, ,3.4, ,81, ,64.9, 
192,Silverwood Lake,San Bernardino,2008-07-18,200,0.24,R,0, ,635, ,10.3, ,85.7, ,49, ,67.3, ,78, ,19, ,45, ,45.2, ,4, ,96.4, ,64.7, 
192,Silverwood Lake,San Bernardino,2008-07-19,201,0.23, ,0, ,580, ,9.7, ,81.8,Y,49.8, ,68.1, ,65, ,24, ,41, ,43.8, ,5.6,Y,135.6,Y,64.3, 
192,Silverwood Lake,San Bernardino,2008-07-20,202,0.16,R,0, ,514, ,14.6, ,76.9,R,59.8, ,67.5,H,71,H,49,H,64, ,54.7, ,5.6,Y,134.5,Y,65, 
192,Silverwood Lake,San Bernardino,2008-07-21,203,0.24,R,0, ,651, ,11.8, ,77,R,50, ,65.7, ,92, ,37, ,55, ,48.9, ,5.3,Y,127.7,Y,65, 
192,Silverwood Lake,San Bernardino,2008-07-22,204,0.25,R,0, ,652, ,10.1, ,75.5,R,45.4, ,64, ,90, ,29, ,50, ,44.9, ,6.4,R,152.5,R,64.1, 
192,Silverwood Lake,San Bernardino,2008-07-23,205,0.24, ,0, ,654, ,7.7, ,78.8,Y,44, ,62.2, ,78, ,13, ,40, ,37.7, ,4.8, ,115.3, ,63.4, 
192,Silverwood Lake,San Bernardino,2008-07-24,206,0.26, ,0, ,648, ,6.1, ,81.2,Y,40.9, ,64.9, ,66, ,11, ,29, ,31.9, ,5.1,Y,121.6,Y,61.7, 
192,Silverwood Lake,San Bernardino,2008-07-25,207,0.25, ,0, ,604, ,10.8, ,82.3,Y,55, ,70, ,75, ,31, ,43, ,46.6, ,5.2,Y,125.8,Y,62, 
192,Silverwood Lake,San Bernardino,2008-07-26,208,0.23, ,0, ,602, ,12.7, ,80.5,Y,52.4, ,68.1, ,86, ,40, ,54, ,50.8, ,5,Y,120.7,Y,63, 
192,Silverwood Lake,San Bernardino,2008-07-27,209,0.22,R,0, ,602, ,11.6, ,78.6,Y,53.2, ,67, ,75, ,35, ,51, ,48.4, ,4.9, ,118.3, ,63.5, 
192,Silverwood Lake,San Bernardino,2008-07-28,210,0.22,R,0, ,604, ,11.1, ,75,R,49.1, ,65, ,79, ,36, ,53, ,47.2, ,4.8, ,115.9, ,63.1, 
192,Silverwood Lake,San Bernardino,2008-07-29,211,0.24,R,0, ,617, ,8.6, ,77.6,R,47.9, ,65.6, ,72, ,17, ,40, ,40.8, ,5.4,Y,128.9,Y,62.9, 
192,Silverwood Lake,San Bernardino,2008-07-30,212,0.23, ,0, ,611, ,10.4, ,77.9,R,51.5, ,66.9, ,74, ,24, ,46, ,45.6, ,5.2,Y,125.7,Y,62.8, 
192,Silverwood Lake,San Bernardino,2008-07-31,213,0.24, ,0, ,608, ,8, ,78.1,R,44.9, ,63.9, ,73, ,25, ,39, ,38.7, ,4.6, ,111.4, ,62.4, 
192,Silverwood Lake,San Bernardino,2008-08-01,214,0.24, ,0, ,604, ,7.5, ,81.5, ,45.7, ,66.3, ,83, ,12, ,34, ,37.1, ,4.4, ,105.4, ,61.7, 
192,Silverwood Lake,San Bernardino,2008-08-02,215,0.24, ,0, ,594, ,9.6, ,83.3, ,47.4, ,67.6, ,78, ,19, ,41, ,43.3, ,4.5, ,109.1, ,61.7, 
192,Silverwood Lake,San Bernardino,2008-08-03,216,0.24, ,0, ,583, ,11.3, ,80.5,Y,58.6, ,70.7, ,63, ,24, ,44, ,47.8, ,6.2,R,150,R,62.7, 
192,Silverwood Lake,San Bernardino,2008-08-04,217,0.22, ,0, ,571, ,12.8, ,78,Y,56.6, ,69, ,81, ,37, ,53, ,51.1, ,5.4,Y,130.3,Y,63.7, 
192,Silverwood Lake,San Bernardino,2008-08-05,218,0.22, ,0, ,571, ,13.2, ,79.3,Y,52.9, ,68.3, ,89, ,39, ,56, ,51.9, ,5, ,120.7, ,64.1, 
192,Silverwood Lake,San Bernardino,2008-08-06,219,0.23, ,0, ,572, ,11.3, ,81.7, ,53.3, ,70.6, ,85, ,25, ,44, ,47.8, ,5.1, ,121.9, ,64.5, 
192,Silverwood Lake,San Bernardino,2008-08-07,220,0.21, ,0, ,525, ,11.2, ,82.8, ,54.4, ,69.9, ,78, ,25, ,45, ,47.6, ,5.3,Y,126.7,Y,64.5, 
192,Silverwood Lake,San Bernardino,2008-08-08,221,0.23, ,0, ,569, ,11.4, ,77.9,Y,57, ,68.8, ,70, ,34, ,47, ,48.1, ,6.6,R,159.4,R,64.1, 
192,Silverwood Lake,San Bernardino,2008-08-09,222,0.21, ,0, ,573, ,11.1, ,76.5,Y,49.4, ,63.8, ,80, ,32, ,55, ,47.2, ,4.1, ,98.7, ,63.5, 
192,Silverwood Lake,San Bernardino,2008-08-10,223,0.22, ,0, ,592, ,9.3, ,76,Y,45.9, ,63.3, ,79, ,32, ,47, ,42.6, ,4.7, ,112.1, ,62.9, 
192,Silverwood Lake,San Bernardino,2008-08-11,224,0.23, ,0, ,601, ,6.9, ,83.4, ,41.9, ,63.4, ,74, ,14, ,34, ,34.9, ,3.7, ,87.7, ,61.7, 
192,Silverwood Lake,San Bernardino,2008-08-12,225,0.24, ,0, ,591, ,6.2, ,83.4, ,42.9, ,65.7, ,65, ,13, ,29, ,32.5, ,4.3, ,102, ,61.2, 
192,Silverwood Lake,San Bernardino,2008-08-13,226,0.2, ,0, ,486, ,8.8, ,83.4, ,46.6, ,66.1, ,70, ,19, ,40, ,41.3, ,3.7, ,88.2, ,61.3, 
192,Silverwood Lake,San Bernardino,2008-08-14,227,0.21, ,0, ,543, ,13.3, ,81.8, ,52.7, ,68.8, ,79, ,31, ,56, ,52.2, ,4.6, ,110.3, ,62.2, 
192,Silverwood Lake,San Bernardino,2008-08-15,228,0.19, ,0, ,502, ,12.9, ,84.7, ,55.6, ,68.3, ,87, ,29, ,54, ,51.3, ,4.2, ,101.3, ,63.4, 
192,Silverwood Lake,San Bernardino,2008-08-16,229,0.23, ,0, ,555, ,9.7, ,75.7,R,53.2, ,67.1, ,73, ,26, ,43, ,43.6, ,5.7,Y,135.8,Y,63.4, 
192,Silverwood Lake,San Bernardino,2008-08-17,230,0.21,R,0, ,573, ,10.7, ,74.6,R,51.5, ,64.9, ,72, ,34, ,51, ,46.2, ,5.7,Y,136.6,Y,63.1, 
192,Silverwood Lake,San Bernardino,2008-08-18,231,0.2,R,0, ,576, ,10.9, ,79.1,Y,46.6, ,62.9, ,87, ,25, ,56, ,46.8, ,4.2, ,100.8, ,62.6, 
192,Silverwood Lake,San Bernardino,2008-08-19,232,0.23,R,0, ,589, ,8.1, ,,S,46.6, ,61.8, ,87, ,26, ,43, ,39, ,6.4,R,153.9,R,61.8, 
192,Silverwood Lake,San Bernardino,2008-08-20,233,0.21,R,0, ,562, ,7.4, ,74.1,R,44.3, ,61.2, ,73, ,23, ,40, ,36.8, ,4.2, ,100.6, ,61.2, 
192,Silverwood Lake,San Bernardino,2008-08-21,234,0.22, ,0, ,561, ,9.5, ,76.2,Y,44, ,63.1, ,75, ,27, ,48, ,43.3, ,5.1,Y,123.4,Y,60.7, 
192,Silverwood Lake,San Bernardino,2008-08-22,235,0.23, ,0, ,562, ,9.3, ,75.8,R,48.3, ,65.9, ,78, ,30, ,43, ,42.7, ,6.3,R,150,R,61.3, 
192,Silverwood Lake,San Bernardino,2008-08-23,236,0.24, ,0, ,568, ,7.4, ,80.2,Y,44.9, ,67.9, ,72, ,19, ,32, ,36.7, ,5.9,Y,141.8,Y,61.3, 
192,Silverwood Lake,San Bernardino,2008-08-24,237,0.23, ,0, ,571, ,9.1, ,85.7, ,48.3, ,68.8, ,82, ,22, ,38, ,42, ,4.2, ,100.8, ,61.6, 
192,Silverwood Lake,San Bernardino,2008-08-25,238,0.15, ,0, ,397, ,10.3, ,85.3, ,49.4, ,67.3, ,88, ,28, ,45, ,45.4, ,3.4, ,81.3, ,62, 
192,Silverwood Lake,San Bernardino,2008-08-26,239,0.2, ,0, ,550, ,11.5, ,78.8,Y,49.3, ,65.1, ,76, ,34, ,54, ,48.2, ,4.7, ,112.7, ,62, 
192,Silverwood Lake,San Bernardino,2008-08-27,240,0.2, ,0, ,543, ,9.6, ,83.7, ,46, ,64.9, ,80, ,19, ,46, ,43.5, ,3.2, ,76.2, ,61.8, 
192,Silverwood Lake,San Bernardino,2008-08-28,241,0.21, ,0, ,732,R,10, ,90.7, ,32,Y,75.5, ,79, ,17, ,33, ,44.4, ,3.7, ,88, ,62.2, 
192,Silverwood Lake,San Bernardino,2008-08-29,242,0.17, ,0, ,474, ,12, ,87.9, ,49.6, ,67.1, ,86, ,22, ,53, ,49.4, ,3, ,72.7, ,62.5, 
192,Silverwood Lake,San Bernardino,2008-08-30,243,0.18, ,0, ,474, ,14.3, ,77.7,Y,56.1, ,66.8, ,86, ,45, ,63, ,54, ,5.4,Y,129.1,Y,63.3, 
192,Silverwood Lake,San Bernardino,2008-08-31,244,0.17,R,0, ,540, ,15.1,Y,,S,56.8, ,63.1,H,91,H,68,H,76,Y,55.5,Y,7.5,R,179.3,R,63.9, 
192,Silverwood Lake,San Bernardino,2008-09-01,245,0.19, ,0, ,570, ,12, ,74.8, ,45.5, ,61.5, ,90, ,30, ,64, ,49.3, ,5.2, ,124.3, ,64.1, 
192,Silverwood Lake,San Bernardino,2008-09-02,246,0.21, ,0, ,558, ,9.2, ,78.9, ,42.7, ,62.3, ,82, ,26, ,48, ,42.3, ,3.9, ,94, ,62.7, 
192,Silverwood Lake,San Bernardino,2008-09-03,247,0.2, ,0, ,554, ,9.9, ,80, ,46.4, ,63.8, ,85, ,28, ,49, ,44.4, ,3.6, ,86.8, ,62.6, 
192,Silverwood Lake,San Bernardino,2008-09-04,248,0.21, ,0, ,546, ,10.1, ,82, ,47.6, ,64.6, ,84, ,26, ,48, ,44.8, ,3.4, ,82.7, ,62.5, 
192,Silverwood Lake,San Bernardino,2008-09-05,249,0.21, ,0, ,544, ,8.8, ,83.2, ,46.4, ,65, ,83, ,18, ,41, ,41.1, ,3.2, ,77.7, ,62.5, 
192,Silverwood Lake,San Bernardino,2008-09-06,250,0.21, ,0, ,543, ,8.6, ,86.2, ,46.8, ,65.8, ,79, ,17, ,40, ,40.6, ,3.3, ,79.7, ,62.5, 
192,Silverwood Lake,San Bernardino,2008-09-07,251,0.2, ,0, ,504, ,8.9, ,85.9, ,47.7, ,64.7, ,80, ,20, ,42, ,41.4, ,4, ,97, ,62.4, 
192,Silverwood Lake,San Bernardino,2008-09-08,252,0.18, ,0, ,457, ,10.1, ,81.4, ,46.7, ,64, ,87, ,23, ,50, ,44.8, ,4.8, ,115.5, ,62, 
192,Silverwood Lake,San Bernardino,2008-09-09,253,0.22, ,0, ,529, ,7.1, ,71.1, ,49.3, ,63.2, ,88, ,22, ,36, ,35.8, ,7,R,168.6,R,61.7, 
192,Silverwood Lake,San Bernardino,2008-09-10,254,0.19, ,0, ,538, ,7.5, ,70.8,Y,42.3, ,57.8, ,71, ,25, ,46, ,37.1, ,4.7, ,112.2, ,60.8, 
192,Silverwood Lake,San Bernardino,2008-09-11,255,0.16, ,0, ,448, ,7.5, ,76.5, ,38.8, ,57.3, ,79, ,22, ,47, ,37, ,3.2, ,76.9, ,59.7, 
192,Silverwood Lake,San Bernardino,2008-09-12,256,0.19, ,0, ,538, ,6.8, ,80.5, ,38.4, ,58.7, ,84, ,15, ,41, ,34.8, ,2.9, ,70.2, ,59.2, 
192,Silverwood Lake,San Bernardino,2008-09-13,257,0.2, ,0, ,531, ,6.6, ,78.9, ,39.9, ,59.2, ,81, ,17, ,38, ,33.8, ,3.4, ,82.3, ,59.1, 
192,Silverwood Lake,San Bernardino,2008-09-14,258,0.19, ,0, ,528, ,6.5, ,82, ,41.1, ,60.3, ,78, ,14, ,37, ,33.7, ,2.9, ,70.1, ,59.1, 
192,Silverwood Lake,San Bernardino,2008-09-15,259,0.2, ,0, ,520, ,6.2, ,85.4, ,40.8, ,62.3, ,71, ,12, ,32, ,32.2, ,3.3, ,79.5, ,58.9, 
192,Silverwood Lake,San Bernardino,2008-09-16,260,0.17, ,0, ,460, ,9.1, ,80.2, ,44.1, ,61.8, ,73, ,21, ,48, ,42, ,4, ,95.3, ,59.2, 
192,Silverwood Lake,San Bernardino,2008-09-17,261,0.18, ,0, ,504, ,12, ,74.7, ,49.6, ,63, ,88, ,44, ,61, ,49.3, ,5.1, ,122.9, ,60.1, 
192,Silverwood Lake,San Bernardino,2008-09-18,262,0.17, ,0, ,508, ,12.6, ,74.5, ,51.7, ,62.1, ,89, ,45, ,66, ,50.8, ,5.2, ,125.2, ,61.2, 
192,Silverwood Lake,San Bernardino,2008-09-19,263,0.17, ,0, ,500, ,9.9, ,71.6, ,47.2, ,59.6, ,78, ,41, ,57, ,44.4, ,5.1, ,121.4, ,61.1, 
192,Silverwood Lake,San Bernardino,2008-09-20,264,0.17, ,0, ,517, ,9.5, ,66,Y,40.8, ,57, ,79, ,46, ,60, ,43.3, ,6.7,R,160.7,R,60.6, 
192,Silverwood Lake,San Bernardino,2008-09-21,265,0.16, ,0, ,511, ,7.6, ,64.4,Y,34.5, ,52.4, ,79, ,33, ,57, ,37.5, ,5.4,Y,128.4,Y,59.2, 
192,Silverwood Lake,San Bernardino,2008-09-22,266,0.16, ,0, ,505, ,6.3, ,73.4, ,38, ,54.4, ,74, ,21, ,44, ,32.8, ,3.2, ,76.8, ,58.2, 
192,Silverwood Lake,San Bernardino,2008-09-23,267,0.18, ,0, ,498, ,6.9, ,76.3, ,37.2, ,56.9, ,80, ,20, ,44, ,35.1, ,3.9, ,92.9, ,57.5, 
192,Silverwood Lake,San Bernardino,2008-09-24,268,0.18, ,0, ,493, ,7.3, ,77.6, ,39.9, ,59.5, ,84, ,20, ,42, ,36.3, ,3.8, ,90.8, ,57.5, 
192,Silverwood Lake,San Bernardino,2008-09-25,269,0.18, ,0, ,477, ,8.3, ,81.2, ,43.3, ,62.4, ,76, ,23, ,43, ,39.6, ,3.3, ,80.1, ,58.2, 
192,Silverwood Lake,San Bernardino,2008-09-26,270,0.17, ,0, ,470, ,8.9, ,81.3, ,44.8, ,61.6, ,89, ,23, ,48, ,41.5, ,3.2, ,75.8, ,58.5, 
192,Silverwood Lake,San Bernardino,2008-09-27,271,0.17, ,0, ,466, ,8.3, ,79.4, ,42.7, ,60.1, ,84, ,23, ,47, ,39.7, ,3, ,72.8, ,58.5, 
192,Silverwood Lake,San Bernardino,2008-09-28,272,0.17, ,0, ,305, ,8.7, ,79.2, ,32,Y,62.5, ,83, ,21, ,45, ,41, ,3.6, ,86.5, ,58.9, 
192,Silverwood Lake,San Bernardino,2008-09-29,273,0.13, ,0, ,413, ,9.4, ,78.7, ,45.8, ,60.4, ,83, ,31, ,53, ,43, ,2.6, ,62.8, ,59, 
192,Silverwood Lake,San Bernardino,2008-09-30,274,0.12, ,0, ,364, ,8.9, ,79.7, ,44, ,60.8, ,80, ,23, ,49, ,41.4, ,2.8, ,66.2, ,59, 
192,Silverwood Lake,San Bernardino,2008-10-01,275,0.18, ,0, ,516, ,9.3, ,80.6, ,45.3, ,64.3, ,80, ,24, ,45, ,42.5, ,3.8, ,90.5, ,59.3, 
192,Silverwood Lake,San Bernardino,2008-10-02,276,0.15, ,0, ,455, ,10, ,71.4, ,48.5,Y,60, ,81, ,35, ,56, ,44.4, ,5.2, ,125.8, ,60, 
192,Silverwood Lake,San Bernardino,2008-10-03,277,0.15, ,0, ,487, ,8.7, ,62.4, ,43.1, ,54.4, ,86, ,41, ,61, ,41, ,7.3,R,175.5,R,59.2, 
192,Silverwood Lake,San Bernardino,2008-10-04,278,0.02, ,0, ,159, ,9.4, ,50.2,Y,39.8, ,45.3, ,93, ,84, ,91, ,42.9, ,7.3,R,174,R,58.3, 
192,Silverwood Lake,San Bernardino,2008-10-05,279,0.13, ,0, ,483, ,7.5, ,66.2, ,32.9, ,47.7, ,94, ,33, ,66, ,37, ,2.7, ,63.9, ,56.9, 
192,Silverwood Lake,San Bernardino,2008-10-06,280,0.15, ,0, ,483, ,6.5, ,71.2, ,33.2, ,51.1, ,91, ,23, ,50, ,33.4, ,3.2, ,75.9, ,55.9, 
192,Silverwood Lake,San Bernardino,2008-10-07,281,0.15, ,0, ,481, ,6.1, ,75.5, ,35.7, ,53.7, ,90, ,18, ,44, ,32.1, ,3.3, ,79.3, ,55.3, 
192,Silverwood Lake,San Bernardino,2008-10-08,282,0.16, ,0, ,476, ,6.2, ,78.2, ,36.2, ,58.2, ,88, ,16, ,37, ,32.2, ,3.6, ,87, ,55.1, 
192,Silverwood Lake,San Bernardino,2008-10-09,283,0.16, ,0, ,475, ,6.3, ,68.6, ,35, ,55.8, ,90, ,23, ,42, ,32.8, ,5.4, ,130.7, ,55.6, 
192,Silverwood Lake,San Bernardino,2008-10-10,284,0.11, ,0, ,444, ,6.5, ,53.9,Y,27.2, ,41.4, ,90, ,39, ,73, ,33.4, ,5.8,Y,139.8,Y,54.4, 
192,Silverwood Lake,San Bernardino,2008-10-11,285,0.1, ,0, ,466, ,2.7, ,47.7,R,21.4,Y,35, ,72, ,17, ,40, ,13.1, ,3.6, ,85.6, ,52.7, 
192,Silverwood Lake,San Bernardino,2008-10-12,286,0.12, ,0, ,464, ,2.4, ,47.9,R,21.5,Y,37.4, ,69, ,21, ,32, ,10.5, ,5.2, ,124.7, ,50.3, 
192,Silverwood Lake,San Bernardino,2008-10-13,287,0.16, ,0, ,458, ,2.5, ,50.6,Y,34.2, ,42.8, ,37, ,20, ,26, ,10.7, ,10.7,R,257.9,R,49.2, 
192,Silverwood Lake,San Bernardino,2008-10-14,288,0.15, ,0, ,454, ,3.4, ,63.7, ,34.8, ,51.5, ,65, ,18, ,26, ,17.7, ,6.3,Y,150.7,Y,49.2, 
192,Silverwood Lake,San Bernardino,2008-10-15,289,0.13, ,0, ,446, ,4.6, ,70, ,30.2, ,47.8, ,81, ,17, ,41, ,25, ,2.8, ,67.4, ,49.5, 
192,Silverwood Lake,San Bernardino,2008-10-16,290,0.13, ,0, ,442, ,4.5, ,74.4, ,31, ,49, ,78, ,13, ,38, ,24.6, ,2.6, ,63.5, ,49.6, 
192,Silverwood Lake,San Bernardino,2008-10-17,291,0.15,R,0, ,439, ,4.7, ,76.5, ,29.8, ,52.8, ,74, ,15, ,34, ,25.4, ,3.8, ,90.8, ,49.6, 
192,Silverwood Lake,San Bernardino,2008-10-18,292,0.14, ,0, ,428, ,5.4, ,68.9, ,37.5, ,51.9, ,82, ,20, ,41, ,29.1, ,4.2, ,101.3, ,50.5, 
192,Silverwood Lake,San Bernardino,2008-10-19,293,0.13, ,0, ,426, ,6.2, ,68.3, ,36.1, ,50.3, ,85, ,23, ,50, ,32.5, ,3.9, ,92.9, ,50.6, 
192,Silverwood Lake,San Bernardino,2008-10-20,294,0.12, ,0, ,428, ,5.3, ,69.7, ,30.8, ,48, ,91, ,17, ,47, ,28.7, ,2.8, ,66.1, ,50.1, 
192,Silverwood Lake,San Bernardino,2008-10-21,295,0.12, ,0, ,421, ,5.4, ,70, ,30.9, ,48.7, ,82, ,21, ,46, ,29.1, ,2.9, ,69.5, ,49.7, 
192,Silverwood Lake,San Bernardino,2008-10-22,296,0.14, ,0, ,426, ,3.2, ,65.8, ,31.4, ,49.4, ,67, ,11, ,27, ,16.7, ,4.9, ,117.4, ,49.4, 
192,Silverwood Lake,San Bernardino,2008-10-23,297,0.12, ,0, ,426, ,2.9, ,69.2, ,27.7, ,45.5, ,74, ,10, ,28, ,14.6, ,2.9, ,70.2, ,48.4, 
192,Silverwood Lake,San Bernardino,2008-10-24,298,0.12, ,0, ,411, ,3.5, ,74.2, ,28.8, ,47.6, ,68, ,10, ,31, ,18.7, ,2.6, ,61.4, ,47.8, 
192,Silverwood Lake,San Bernardino,2008-10-25,299,0.12, ,0, ,418, ,3.5, ,75.6, ,29.7, ,49, ,58, ,11, ,29, ,18.4, ,2.4, ,58.5, ,47.6, 
192,Silverwood Lake,San Bernardino,2008-10-26,300,0.12, ,0, ,411, ,3.4, ,75.9, ,30.2, ,49.6, ,55, ,10, ,28, ,17.9, ,2.6, ,63.6, ,47.5, 
192,Silverwood Lake,San Bernardino,2008-10-27,301,0.12, ,0, ,398, ,3.8, ,80, ,34.6, ,52.7, ,52, ,10, ,28, ,20.8, ,2.6, ,61.8, ,47.8, 
192,Silverwood Lake,San Bernardino,2008-10-28,302,0.11, ,0, ,383, ,5, ,79.1, ,36.5, ,54.1, ,59, ,14, ,35, ,27.1, ,2.3, ,55.5, ,48.4, 
192,Silverwood Lake,San Bernardino,2008-10-29,303,0.12,R,0,R,369, ,5.1, ,75.3, ,32, ,57.4, ,79, ,17, ,32, ,27.7, ,3.8, ,91.1, ,49.4, 
192,Silverwood Lake,San Bernardino,2008-10-30,304,0.09, ,0, ,213, ,6.3, ,65.4, ,36, ,54.2, ,77, ,17, ,44, ,32.6, ,5.9,Y,141,Y,49.4, 
192,Silverwood Lake,San Bernardino,2008-10-31,305,0.09, ,0, ,213, ,6.3, ,66.4, ,45.8,Y,56.8, ,65, ,27, ,40, ,32.7, ,5.5, ,132, ,50.2, 
192,Silverwood Lake,San Bernardino,2008-11-01,306,0.04,R,0, ,142, ,9.6,R,63.7, ,41.1,Y,52.4, ,91, ,41, ,,R,,I,5.5, ,131.3, ,50.6, 
192,Silverwood Lake,San Bernardino,2008-11-02,307,0.04, ,0, ,202, ,8.8,R,50.2, ,41.2,Y,45.8, ,91, ,71, ,,R,,I,7.1,Y,170.2,Y,51.1, 
192,Silverwood Lake,San Bernardino,2008-11-03,308,0.06, ,0.02, ,5, ,8,Y,43.6,Y,32, ,41.6, ,94, ,71, ,89,Y,38.7,Y,9.5,R,228.3,R,50.1, 
192,Silverwood Lake,San Bernardino,2008-11-04,309,0.04, ,0.21, ,199, ,7.3,Y,46.8, ,26.4, ,39.6, ,93, ,71, ,88,Y,36.5,Y,6.1, ,146.6, ,49.7, 
192,Silverwood Lake,San Bernardino,2008-11-05,310,0.08, ,0, ,356, ,3.9, ,49, ,26, ,36.4, ,92, ,34, ,54, ,21.4, ,4.2, ,101, ,48.2, 
192,Silverwood Lake,San Bernardino,2008-11-06,311,0.12, ,0, ,353, ,4, ,57.5, ,24.6, ,44.4, ,74, ,24, ,40, ,21.7, ,5.5, ,132.8, ,46.9, 
192,Silverwood Lake,San Bernardino,2008-11-07,312,0.11, ,0, ,354, ,4.8, ,59.2, ,31.2, ,45.2, ,78, ,29, ,47, ,26.3, ,4.9, ,118.4, ,46.8, 
192,Silverwood Lake,San Bernardino,2008-11-08,313,0.11, ,0, ,354, ,5.4, ,67.4, ,27.5, ,47.5, ,89, ,26, ,48, ,29, ,4.5, ,107.6, ,46.5, 
192,Silverwood Lake,San Bernardino,2008-11-09,314,0.05, ,0, ,242, ,6.3, ,44, ,27.1, ,37.6, ,93, ,64, ,83, ,32.9, ,5.4, ,128.9, ,47, 
192,Silverwood Lake,San Bernardino,2008-11-10,315,0.07, ,0, ,338, ,5.6, ,52.7, ,24.2, ,36.8, ,94, ,46, ,75, ,29.7, ,2.6, ,62.4, ,46, 
192,Silverwood Lake,San Bernardino,2008-11-11,316,0.08, ,0, ,326, ,5, ,60.8, ,24.3, ,38.8, ,94, ,29, ,63, ,27.3, ,2.3, ,55.5, ,45.4, 
192,Silverwood Lake,San Bernardino,2008-11-12,317,0.09, ,0, ,310, ,6.6, ,62.5, ,30.4, ,46.3, ,91, ,39, ,62, ,34, ,4.2, ,99.7, ,45.5, 
192,Silverwood Lake,San Bernardino,2008-11-13,318,0.09, ,0, ,310, ,6.8, ,67.2, ,31.2, ,47.6, ,93, ,32, ,60, ,34.5, ,3.1, ,75.4, ,45.8, 
192,Silverwood Lake,San Bernardino,2008-11-14,319,0.14, ,0, ,335, ,5.4, ,62.9, ,45.5,R,55.5, ,60, ,19, ,36, ,29, ,7.9,Y,189.5,Y,46.3, 
192,Silverwood Lake,San Bernardino,2008-11-15,320,0.13, ,0, ,338, ,2.4, ,61.4, ,38.4,Y,51, ,41, ,13, ,19, ,10.2, ,6.1, ,147.3, ,46.2, 
192,Silverwood Lake,San Bernardino,2008-11-16,321,0.11, ,0, ,336, ,3.5, ,64.9, ,31.1, ,47, ,62, ,15, ,32, ,18.8, ,4.5, ,108.6, ,45.5, 
192,Silverwood Lake,San Bernardino,2008-11-17,322,0.09, ,0, ,332, ,4.2, ,68.6, ,27.8, ,44.9, ,67, ,18, ,41, ,22.9, ,2.6, ,62.1, ,44.9, 
192,Silverwood Lake,San Bernardino,2008-11-18,323,0.09, ,0, ,327, ,4.3, ,71.2, ,29.3, ,45.4, ,72, ,17, ,42, ,23.7, ,2.8, ,66.8, ,44.8, 
192,Silverwood Lake,San Bernardino,2008-11-19,324,0.09,R,0, ,320, ,5.1, ,68.1, ,29.4, ,45.7, ,85, ,23, ,49, ,27.5, ,3, ,71.8, ,44.8, 
192,Silverwood Lake,San Bernardino,2008-11-20,325,0.08, ,0, ,313, ,4.9, ,67.5, ,30.3, ,44.6, ,82, ,18, ,49, ,26.5, ,2.6, ,63.5, ,44.8, 
192,Silverwood Lake,San Bernardino,2008-11-21,326,0.08, ,0, ,294, ,5, ,67, ,28.3, ,43.2, ,89, ,20, ,53, ,27.3, ,2.3, ,54.8, ,44.6, 
192,Silverwood Lake,San Bernardino,2008-11-22,327,0.08, ,0, ,243, ,5, ,62.6, ,32, ,46.1, ,72, ,26, ,47, ,26.9, ,4.3, ,104.3, ,44.5, 
192,Silverwood Lake,San Bernardino,2008-11-23,328,0.09, ,0, ,308, ,4.9, ,61.1, ,29.2, ,47.9, ,79, ,30, ,43, ,26.7, ,4.2, ,101.3, ,44.8, 
192,Silverwood Lake,San Bernardino,2008-11-24,329,0.08, ,0, ,256, ,4.8, ,62.5, ,25.4, ,43.3, ,86, ,25, ,50, ,25.9, ,3.5, ,83.8, ,44.3, 
192,Silverwood Lake,San Bernardino,2008-11-25,330,0.02, ,0, ,85, ,7.1,Y,54, ,35.7, ,45.3, ,87, ,58, ,69,Y,35.9,Y,3.8, ,90.4, ,44.5, 
